,date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,region_id,region_name,latitude,longitude,province_id,province_name,month
245717,2020-06-20,24.6,29.4,26.9,92,16.8,0.0,4.0,210.0,2.0,W ,96633,361,Kota Balikpapan,-1.26,116.9,23,Kalimantan Timur,06
245718,2020-06-20,23.7,32.1,26.4,90,27.1,4.3,4.0,100.0,1.0,SE,96651,325,Kab. Kotawaringin Timur,-2.55,112.93,21,Kalimantan Tengah,06
245719,2020-06-20,23.4,32.0,26.6,88,37.8,4.1,2.0,140.0,1.0,C ,96557,319,Kab. Melawi,-0.42,111.47,20,Kalimantan Barat,06
245720,2020-06-20,22.5,30.9,25.5,92,79.8,4.5,3.0,90.0,1.0,C ,96559,314,Kab. Sintang,0.06,111.47,20,Kalimantan Barat,06
245721,2020-06-20,23.8,32.1,27.0,86,2.8,2.9,5.0,350.0,1.0,C ,96581,321,Kab. Kubu Raya,-0.14206,109.45,20,Kalimantan Barat,06
245722,2020-06-20,24.6,31.3,27.0,87,17.4,3.6,2.0,210.0,1.0,C ,96583,311,Kab. Pontianak,0.075,109.19,20,Kalimantan Barat,06
245723,2020-06-20,23.6,33.2,27.0,86,1.9,3.8,6.0,80.0,2.0,E ,96615,313,Kab. Ketapang,-1.8,109.97,20,Kalimantan Barat,06
245724,2020-06-20,23.6,33.8,27.7,86,11.5,1.7,2.0,150.0,0.0,C ,96595,328,Kab. Barito Utara,-0.56,114.53,21,Kalimantan Tengah,06
245725,2020-06-20,24.6,30.6,27.3,87,11.0,1.6,2.0,320.0,1.0,C ,96607,362,Kota Samarinda,-0.48,117.16,23,Kalimantan Timur,06
245726,2020-06-20,25.0,33.8,28.6,80,2.5,0.0,4.0,30.0,1.0,C ,96735,266,Kota Tangerang,-6.1,106.38,16,Banten,06
245727,2020-06-20,23.8,32.6,27.6,82,4.3,5.0,3.0,270.0,0.0,C ,96737,268,Kota Serang,-6.11185,106.11,16,Banten,06
245728,2020-06-20,27.4,33.4,29.7,75,6.6,1.0,5.0,60.0,2.0,C ,96741,154,Kota Adm. Jakarta Utara,-6.10781,106.88053,11,DKI Jakarta,06
245729,2020-06-20,23.9,31.4,26.6,91,17.1,3.4,3.0,310.0,2.0,SE,96655,337,Kota Palangkaraya,-2.22,113.95,21,Kalimantan Tengah,06
245730,2020-06-20,23.0,31.2,26.8,88,2.2,3.3,3.0,180.0,0.0,C ,96653,327,Kab. Barito Selatan,-1.67,114.9,21,Kalimantan Tengah,06
245731,2020-06-20,25.7,34.0,29.5,72,0.5,0.0,2.0,60.0,1.0,C ,96733,269,Kota Tangerang Selata,-6.26151,106.75084,16,Banten,06
245732,2020-06-20,24.0,27.9,25.6,94,107.4,0.0,3.0,190.0,1.0,S ,96695,339,Kab. Kotabaru,-3.3,116.17,22,Kalimantan Selatan,06
245733,2020-06-20,27.5,31.4,29.3,75,0.0,9.7,6.0,100.0,3.0,E ,96925,248,Kab. Gresik,-5.8511,112.6578,15,Jawa Timur,06
245734,2020-06-20,24.8,33.4,28.2,72,0.0,8.8,6.0,70.0,2.0,C ,96933,260,Kota Surabaya,-7.2236,112.7239,15,Jawa Timur,06
245735,2020-06-20,23.9,33.4,27.7,82,0.0,3.9,2.0,160.0,1.0,S ,96791,167,Kab. Majalengka,-6.7344,108.263,12,Jawa Barat,06
245736,2020-06-20,26.2,30.6,27.8,81,6.5,4.0,7.0,100.0,3.0,E ,96805,184,Kab. Cilacap,-7.7189,109.0149,13,Jawa Tengah,06
245737,2020-06-20,14.4,28.0,21.6,80,0.0,7.4,2.0,220.0,1.0,C ,96945,237,Kab. Pasuruan,-7.70456,112.63533,15,Jawa Timur,06
245738,2020-06-20,18.2,28.6,23.1,76,0.0,8.4,3.0,180.0,2.0,S ,96943,230,Kab. Malang,-7.9008,112.5979,15,Jawa Timur,06
245739,2020-06-20,25.8,32.2,29.2,70,0.0,10.0,8.0,130.0,4.0,E ,96973,252,Kab. Sumenep,-7.03976,113.914,15,Jawa Timur,06
245740,2020-06-20,25.0,34.2,28.0,76,0.0,8.4,4.0,140.0,2.0,C ,96937,260,Kota Surabaya,-7.2053,112.7353,15,Jawa Timur,06
245741,2020-06-20,23.6,31.6,27.7,75,0.0,7.6,4.0,90.0,2.0,S ,96939,246,Kab. Tuban,-6.8229,111.99177,15,Jawa Timur,06
245742,2020-06-20,18.8,27.2,22.1,85,0.0,0.0,3.0,270.0,0.0,C ,96751,158,Kab. Bogor,-6.7,106.85,12,Jawa Barat,06
245743,2020-06-20,22.2,33.3,27.0,81,0.1,2.0,5.0,90.0,2.0,C ,96753,175,Kota Bogor,-6.5,106.75,12,Jawa Barat,06
245744,2020-06-20,24.0,33.8,28.1,75,1.0,0.0,5.0,50.0,2.0,NE,96749,266,Kota Tangerang,-6.12,106.65,16,Banten,06
245745,2020-06-20,26.2,34.2,29.3,74,5.8,0.0,4.0,50.0,1.0,C ,96745,153,Kota Adm. Jakarta Pusat,-6.15559,106.84,11,DKI Jakarta,06
245746,2020-06-20,24.9,33.6,28.6,69,0.0,3.7,4.0,100.0,2.0,E ,96837,216,Kota Semarang,-6.9486,110.4199,13,Jawa Tengah,06
245747,2020-06-20,21.8,30.9,26.1,78,0.0,3.3,4.0,240.0,2.0,C ,96851,222,Kab. Sleman,-7.731,110.354,14,DI Yogyakarta,06
245752,2020-06-20,22.6,28.9,24.8,90,10.4,5.5,4.0,190.0,2.0,NE,97630,489,Kab. Fak Fak,-2.91938,132.26496,33,Papua Barat,06
245755,2020-06-20,15.4,24.6,19.4,80,0.0,1.5,7.0,280.0,3.0,W ,97780,465,Kab. Paniai,-3.92688,136.38,32,Papua,06
245756,2020-06-20,26.2,32.0,28.9,84,0.0,8.7,4.0,50.0,2.0,NE,97698,486,Kota Jayapura,-2.53,140.72,32,Papua,06
245760,2020-06-20,23.4,29.0,26.1,81,0.0,8.2,5.0,180.0,4.0,SE,97980,458,Kab. Merauke,-8.52019,140.41568,32,Papua,06
245761,2020-06-20,23.7,28.7,25.7,90,21.0,0.0,5.0,140.0,1.0,C ,97796,466,Kab. Mimika,-4.53006,136.89348,32,Papua,06
245762,2020-06-20,23.6,31.2,27.3,87,34.0,2.4,4.0,210.0,3.0,W ,97502,497,Kota Sorong,-0.89118,131.28575,33,Papua Barat,06
245765,2020-06-20,23.4,32.1,26.9,81,0.0,8.3,2.0,90.0,1.0,C ,97694,488,Kab. Manokwari,-1.47,134.19,33,Papua Barat,06
245766,2020-06-20,23.6,34.4,28.5,70,0.0,8.4,4.0,120.0,1.0,C ,97690,460,Kab. Jayapura,-2.57,140.48,32,Papua,06
245767,2020-06-20,24.9,32.0,27.5,86,9.8,5.6,4.0,110.0,2.0,C ,96503,505,Kab. Nunukan,4.13,117.67,34,Kalimantan Utara,06
245768,2020-06-20,24.8,32.5,27.1,85,0.2,0.4,3.0,104.0,2.0,E ,96223,110,Kota Palembang,-2.92732,104.77197,6,Sumatera Selatan,06
245771,2020-06-20,23.8,30.1,26.4,88,2.7,2.4,3.0,260.0,2.0,W ,96255,123,Kota Bengkulu,-3.8652,102.3119,7,Bengkulu,06
245772,2020-06-20,24.6,32.0,27.7,86,6.8,0.8,4.0,180.0,1.0,C ,96293,136,Kota Bandar Lampung,-5.4721,105.321,8,Lampung,06
245773,2020-06-20,22.2,30.2,26.4,87,1.5,1.0,4.0,270.0,2.0,N ,96253,123,Kota Bengkulu,-3.8582,102.3367,7,Bengkulu,06
245775,2020-06-20,24.1,31.1,26.7,89,2.4,6.8,2.0,200.0,0.0,C ,96167,61,Kab. Padang Pariaman,-0.54549,100.29786,3,Sumatera Barat,06
245776,2020-06-20,24.0,32.2,27.5,85,0.3,4.5,3.0,120.0,0.0,C ,96171,77,Kab. Indragiri Hulu,-0.33,102.32,4,Riau,06
245778,2020-06-20,25.6,32.0,27.5,88,0.0,2.1,3.0,10.0,1.0,C ,96509,507,Kota Tarakan,3.33,117.57,34,Kalimantan Utara,06
246705,2020-07-20,24.0,31.4,25.9,92,16.0,5.8,1.0,200.0,0.0,C ,96291,132,Kab. Pesawaran,-5.17236,105.18,8,Lampung,07
246706,2020-07-20,25.4,30.0,26.9,88,25.1,1.5,4.0,135.0,0.0,C ,96293,136,Kota Bandar Lampung,-5.4721,105.321,8,Lampung,07
246707,2020-07-20,22.8,31.8,26.7,86,2.8,2.2,5.0,60.0,2.0,SE,96195,97,Kota Jambi,-1.63368,103.64,5,Jambi,07
246708,2020-07-20,22.4,32.6,26.4,86,2.7,2.8,3.0,120.0,0.0,C ,96191,92,Kab. Muaro Jambi,-1.6019,103.48444,5,Jambi,07
246709,2020-07-20,25.1,31.2,28.4,82,0.0,3.5,3.0,120.0,1.0,C ,96503,505,Kab. Nunukan,4.13,117.67,34,Kalimantan Utara,07
246710,2020-07-20,23.0,33.5,26.7,90,4.0,8.0,4.0,180.0,1.0,C ,96529,353,Kab. Berau,2.14562,117.43375,23,Kalimantan Timur,07
246711,2020-07-20,25.2,33.2,27.8,87,1.6,4.1,4.0,113.0,2.0,E ,96223,110,Kota Palembang,-2.92732,104.77197,6,Sumatera Selatan,07
246714,2020-07-20,25.0,32.8,27.7,85,9.4,3.5,4.0,100.0,2.0,S ,96221,110,Kota Palembang,-2.89468,104.70129,6,Sumatera Selatan,07
246715,2020-07-20,22.2,33.4,27.3,84,14.5,6.0,4.0,200.0,1.0,C ,96167,61,Kab. Padang Pariaman,-0.54549,100.29786,3,Sumatera Barat,07
246717,2020-07-20,23.2,33.8,27.1,84,0.1,7.2,3.0,140.0,0.0,C ,96171,77,Kab. Indragiri Hulu,-0.33,102.32,4,Riau,07
246718,2020-07-20,23.1,33.6,27.7,85,1.6,5.3,7.0,150.0,3.0,SE,96253,123,Kota Bengkulu,-3.8582,102.3367,7,Bengkulu,07
246720,2020-07-20,24.0,29.4,25.7,92,23.8,7.5,6.0,200.0,1.0,C ,96581,321,Kab. Kubu Raya,-0.14206,109.45,20,Kalimantan Barat,07
246721,2020-07-20,22.4,30.9,26.0,87,13.2,8.3,3.0,70.0,1.0,C ,96565,315,Kab. Kapuas Hulu,0.84,112.93,20,Kalimantan Barat,07
246722,2020-07-20,24.2,29.3,26.0,90,0.8,9.0,4.0,10.0,1.0,C ,96583,311,Kab. Pontianak,0.075,109.19,20,Kalimantan Barat,07
246723,2020-07-20,23.3,29.8,25.6,90,18.6,6.2,2.0,230.0,1.0,C ,96557,319,Kab. Melawi,-0.42,111.47,20,Kalimantan Barat,07
246724,2020-07-20,23.1,27.5,24.6,94,59.6,7.5,3.0,110.0,1.0,C ,96559,314,Kab. Sintang,0.06,111.47,20,Kalimantan Barat,07
246725,2020-07-20,25.0,31.8,26.2,92,0.0,8.1,2.0,150.0,1.0,SE,96735,266,Kota Tangerang,-6.1,106.38,16,Banten,07
246726,2020-07-20,24.0,33.4,27.7,80,0.0,8.1,3.0,10.0,1.0,C ,96737,268,Kota Serang,-6.11185,106.11,16,Banten,07
246727,2020-07-20,24.0,30.0,24.9,96,4.0,6.5,3.0,30.0,1.0,C ,96645,324,Kab. Kotawaringin Barat,-2.73,111.66,21,Kalimantan Tengah,07
246728,2020-07-20,24.1,29.8,26.5,89,19.2,9.1,4.0,200.0,2.0,SW,96633,361,Kota Balikpapan,-1.26,116.9,23,Kalimantan Timur,07
246729,2020-07-20,23.8,31.6,26.4,86,1.5,7.5,3.0,50.0,1.0,C ,96651,325,Kab. Kotawaringin Timur,-2.55,112.93,21,Kalimantan Tengah,07
246730,2020-07-20,23.8,31.4,27.0,84,13.0,4.3,3.0,110.0,2.0,SE,96695,339,Kab. Kotabaru,-3.3,116.17,22,Kalimantan Selatan,07
246731,2020-07-20,23.4,33.6,26.4,86,7.2,7.3,4.0,70.0,1.0,C ,96595,328,Kab. Barito Utara,-0.56,114.53,21,Kalimantan Tengah,07
246732,2020-07-20,24.0,31.9,27.0,85,4.6,5.4,21.0,80.0,3.0,SE,96615,313,Kab. Ketapang,-1.8,109.97,20,Kalimantan Barat,07
246733,2020-07-20,24.4,32.0,27.5,84,0.0,7.5,5.0,70.0,3.0,E ,96001,20,Kota Sabang,5.87655,95.33785,1,Nanggroe Aceh Darussalam,07
246734,2020-07-20,23.8,31.6,26.4,84,27.0,4.6,6.0,160.0,2.0,SE,96011,6,Kab. Aceh Besar,5.52244,95.417,1,Nanggroe Aceh Darussalam,07
246735,2020-07-20,23.1,31.5,27.1,85,0.0,9.3,5.0,40.0,2.0,SW,96009,8,Kab. Aceh Utara,5.22869,96.94749,1,Nanggroe Aceh Darussalam,07
246736,2020-07-20,23.2,31.4,25.9,89,2.0,6.4,4.0,280.0,1.0,NW,96017,6,Kab. Aceh Besar,5.404,95.464,1,Nanggroe Aceh Darussalam,07
246737,2020-07-20,23.0,33.0,27.2,81,3.5,8.0,3.0,40.0,1.0,N ,96015,15,Kab. Nagan Raya,4.04928,96.24796,1,Nanggroe Aceh Darussalam,07
246739,2020-07-20,22.7,32.2,27.0,84,0.0,7.1,4.0,140.0,1.0,C ,96107,76,Kab. Kampar,0.407,101.217,4,Riau,07
246740,2020-07-20,23.2,33.6,27.6,78,0.0,7.0,6.0,170.0,2.0,C ,96109,86,Kota Pekanbaru,0.45924,101.44743,4,Riau,07
246741,2020-07-20,24.6,31.2,26.6,91,0.0,10.1,4.0,40.0,2.0,SW,96035,30,Kab. Deli Serdang,3.64573,98.88488,2,Sumatera Utara,07
246743,2020-07-20,23.9,32.0,27.1,86,7.4,8.4,3.0,190.0,1.0,C ,96161,69,Kota Padang,-0.99639,100.37222,3,Sumatera Barat,07
246744,2020-07-20,24.0,31.4,26.8,89,0.0,6.6,4.0,100.0,1.0,C ,96041,49,Kota Medan,3.5397,98.64,2,Sumatera Utara,07
246745,2020-07-20,21.0,30.7,25.7,87,0.0,8.0,4.0,70.0,2.0,E ,96071,43,Kab. Padang Lawas Utara,1.55,99.45,2,Sumatera Utara,07
246747,2020-07-20,22.0,32.1,26.7,87,1.8,8.6,6.0,260.0,1.0,C ,96073,24,Kab. Tapanuli Tengah,1.55,98.88,2,Sumatera Utara,07
246748,2020-07-20,24.0,30.2,26.2,88,0.0,7.9,2.0,120.0,1.0,C ,97144,425,Kota Kendari,-3.9701,122.5895,27,Sulawesi Tenggara,07
246749,2020-07-20,21.2,34.1,27.3,75,0.0,9.7,4.0,30.0,1.0,E ,97180,399,Kab. Maros,-5.07,119.55,26,Sulawesi Selatan,07
246750,2020-07-20,23.4,29.4,26.7,81,30.8,4.4,6.0,150.0,2.0,C ,96987,233,Kab. Banyuwangi,-8.215,114.3553,15,Jawa Timur,07
246751,2020-07-20,18.5,28.4,23.1,88,0.0,4.3,3.0,120.0,1.0,S ,97010,376,Kota Manado,1.4434,124.8389,24,Sulawesi Utara,07
246752,2020-07-20,23.8,32.0,27.2,86,2.0,6.1,3.0,330.0,0.0,C ,97008,367,Kab. Kepulauan Sangihe,3.68594,125.52881,24,Sulawesi Utara,07
246753,2020-07-20,24.6,31.6,28.2,79,0.5,2.3,3.0,230.0,1.0,SW,97016,377,Kota Bitung,1.4431,125.1797,24,Sulawesi Utara,07
246754,2020-07-20,22.5,32.7,27.3,78,0.0,6.3,3.0,10.0,1.0,N ,97014,376,Kota Manado,1.54575,124.9234,24,Sulawesi Utara,07
246755,2020-07-20,24.7,32.0,27.3,86,0.0,10.0,6.0,130.0,2.0,SE,97048,427,Kab. Gorontalo,0.6385,122.8525,28,Gorontalo,07
246756,2020-07-20,24.3,30.2,26.6,84,4.1,1.9,4.0,250.0,2.0,SW,97086,380,Kab. Banggai,-1.04064,122.771,25,Sulawesi Tengah,07
246757,2020-07-20,21.8,31.6,26.4,87,52.8,9.7,3.0,20.0,1.0,C ,97126,409,Kab. Luwu Utara,-2.55472,120.32422,26,Sulawesi Selatan,07
246758,2020-07-20,25.2,30.9,27.8,77,5.5,8.5,5.0,60.0,3.0,E ,97120,437,Kab. Majene,-3.55074,118.98054,29,Sulawesi Barat,07
246759,2020-07-20,23.4,32.2,26.5,80,4.7,9.5,4.0,80.0,2.0,E ,97142,415,Kab. Kolaka,-4.18059,121.61077,27,Sulawesi Tenggara,07
246761,2020-07-20,26.0,30.2,27.0,84,5.7,3.0,5.0,120.0,4.0,SE,97230,272,Kab. Badung,-8.75,115.17,17,Bali,07
246762,2020-07-20,22.2,32.9,27.3,75,0.0,10.1,5.0,290.0,2.0,W ,97184,399,Kab. Maros,-4.9308,119.572,26,Sulawesi Selatan,07
246763,2020-07-20,23.8,31.6,26.7,74,0.0,8.0,5.0,90.0,2.0,E ,97192,426,Kota Bau Bau,-5.47,122.62,27,Sulawesi Tenggara,07
246764,2020-07-20,23.9,29.6,26.4,86,0.6,6.4,5.0,150.0,3.0,S ,97760,494,Kab. Kaimana,-3.67,133.75,33,Papua Barat,07
246768,2020-07-20,23.3,26.5,25.0,84,0.0,2.0,5.0,160.0,3.0,SE,97980,458,Kab. Merauke,-8.52019,140.41568,32,Papua,07
246780,2020-07-20,22.6,28.4,25.0,89,1.6,9.7,3.0,180.0,1.0,S ,97630,489,Kab. Fak Fak,-2.91938,132.26496,33,Papua Barat,07
246782,2020-07-20,22.2,34.0,27.4,80,0.5,5.0,4.0,90.0,2.0,E ,97692,460,Kab. Jayapura,-2.59231,140.16792,32,Papua,07
246783,2020-07-20,22.2,32.8,28.5,79,0.6,9.1,5.0,300.0,2.0,S ,97682,461,Kab. Nabire,-3.3521,135.52,32,Papua,07
246784,2020-07-20,23.6,32.0,27.3,81,1.0,9.1,2.0,80.0,1.0,E ,97694,488,Kab. Manokwari,-1.47,134.19,33,Papua Barat,07
246785,2020-07-20,26.0,32.6,29.0,86,0.2,5.1,5.0,60.0,2.0,C ,97698,486,Kota Jayapura,-2.53,140.72,32,Papua,07
246786,2020-07-20,25.2,31.8,27.0,92,0.8,8.6,3.0,250.0,2.0,E ,97502,497,Kota Sorong,-0.89118,131.28575,33,Papua Barat,07
246788,2020-07-20,23.8,33.4,29.0,82,0.0,9.0,4.0,120.0,2.0,C ,96835,216,Kota Semarang,-6.9847,110.3812,13,Jawa Tengah,07
246789,2020-07-20,24.2,29.7,27.6,83,4.4,8.1,4.0,100.0,3.0,SE,96805,184,Kab. Cilacap,-7.7189,109.0149,13,Jawa Tengah,07
246790,2020-07-20,23.4,33.0,27.6,82,0.0,7.9,2.0,240.0,1.0,C ,96791,167,Kab. Majalengka,-6.7344,108.263,12,Jawa Barat,07
246791,2020-07-20,20.0,30.0,23.7,75,17.6,5.6,5.0,120.0,2.0,SE,96783,177,Kota Bandung,-6.88356,107.59733,12,Jawa Barat,07
246792,2020-07-20,23.2,32.3,26.2,86,1.2,8.1,4.0,270.0,1.0,C ,96753,175,Kota Bogor,-6.5,106.75,12,Jawa Barat,07
246793,2020-07-20,18.6,25.4,21.5,88,1.2,5.5,2.0,290.0,0.0,C ,96751,158,Kab. Bogor,-6.7,106.85,12,Jawa Barat,07
246794,2020-07-20,26.4,32.6,29.2,74,0.0,5.4,5.0,80.0,1.0,C ,96745,153,Kota Adm. Jakarta Pusat,-6.15559,106.84,11,DKI Jakarta,07
246795,2020-07-20,24.0,32.7,27.6,78,0.0,9.0,5.0,60.0,2.0,SW,96749,266,Kota Tangerang,-6.12,106.65,16,Banten,07
246796,2020-07-20,24.0,31.1,26.6,86,0.0,7.3,3.0,100.0,2.0,C ,96851,222,Kab. Sleman,-7.731,110.354,14,DI Yogyakarta,07
246797,2020-07-20,23.8,33.6,28.6,75,43.0,9.4,5.0,360.0,2.0,E ,96837,216,Kota Semarang,-6.9486,110.4199,13,Jawa Tengah,07
246798,2020-07-20,24.8,31.6,28.1,76,0.0,7.9,7.0,130.0,4.0,E ,96935,238,Kab. Sidoarjo,-7.3846,112.7833,15,Jawa Timur,07
246799,2020-07-20,24.6,31.6,27.7,77,0.2,6.8,5.0,50.0,3.0,E ,96939,246,Kab. Tuban,-6.8229,111.99177,15,Jawa Timur,07
246800,2020-07-20,24.7,30.3,28.1,82,0.7,4.5,7.0,120.0,4.0,E ,96925,248,Kab. Gresik,-5.8511,112.6578,15,Jawa Timur,07
246801,2020-07-20,26.6,32.4,28.9,76,0.0,8.0,10.0,100.0,4.0,E ,96973,252,Kab. Sumenep,-7.03976,113.914,15,Jawa Timur,07
246802,2020-07-20,21.0,28.0,24.0,80,0.0,6.0,4.0,170.0,2.0,C ,96943,230,Kab. Malang,-7.9008,112.5979,15,Jawa Timur,07
246803,2020-07-20,22.4,30.4,25.4,81,2.3,3.2,3.0,180.0,2.0,SE,96949,230,Kab. Malang,-8.15,112.45,15,Jawa Timur,07
247719,2020-08-20,24.8,33.8,29.3,75,0.0,9.5,6.0,100.0,3.0,E ,96835,216,Kota Semarang,-6.9847,110.3812,13,Jawa Tengah,08
247720,2020-08-20,23.7,33.9,27.5,68,0.0,6.6,4.0,70.0,1.0,C ,96791,167,Kab. Majalengka,-6.7344,108.263,12,Jawa Barat,08
247721,2020-08-20,25.8,29.5,27.2,82,0.1,9.4,6.0,110.0,3.0,E ,96805,184,Kab. Cilacap,-7.7189,109.0149,13,Jawa Tengah,08
247722,2020-08-20,25.0,31.6,27.8,72,0.0,4.0,6.0,60.0,3.0,NE,96797,211,Kab. Tegal,-6.86817,109.12103,13,Jawa Tengah,08
247723,2020-08-20,24.8,33.9,28.8,64,0.0,9.0,5.0,10.0,3.0,E ,96837,216,Kota Semarang,-6.9486,110.4199,13,Jawa Tengah,08
247724,2020-08-20,22.0,30.8,26.0,86,0.0,9.8,5.0,270.0,2.0,W ,96851,222,Kab. Sleman,-7.731,110.354,14,DI Yogyakarta,08
247725,2020-08-20,18.6,25.6,22.0,82,0.0,6.6,2.0,300.0,1.0,C ,96751,158,Kab. Bogor,-6.7,106.85,12,Jawa Barat,08
247726,2020-08-20,19.8,30.0,23.5,70,0.0,7.6,4.0,30.0,2.0,NE,96783,177,Kota Bandung,-6.88356,107.59733,12,Jawa Barat,08
247727,2020-08-20,26.4,30.8,28.5,74,0.0,10.7,6.0,130.0,4.0,E ,96925,248,Kab. Gresik,-5.8511,112.6578,15,Jawa Timur,08
247728,2020-08-20,22.6,31.2,26.3,80,0.0,10.1,3.0,200.0,1.0,S ,96855,222,Kab. Sleman,-7.82,110.3,14,DI Yogyakarta,08
247729,2020-08-20,24.2,31.8,28.1,78,0.2,8.7,8.0,60.0,4.0,E ,96749,266,Kota Tangerang,-6.12,106.65,16,Banten,08
247730,2020-08-20,26.2,32.6,29.3,75,0.0,6.8,4.0,90.0,2.0,E ,96745,153,Kota Adm. Jakarta Pusat,-6.15559,106.84,11,DKI Jakarta,08
247731,2020-08-20,23.6,32.2,28.0,71,0.0,9.4,11.0,90.0,5.0,E ,96935,238,Kab. Sidoarjo,-7.3846,112.7833,15,Jawa Timur,08
247732,2020-08-20,25.4,32.0,28.2,81,1.3,10.2,10.0,100.0,4.0,E ,96973,252,Kab. Sumenep,-7.03976,113.914,15,Jawa Timur,08
247733,2020-08-20,18.0,28.6,22.9,76,0.0,8.5,5.0,20.0,3.0,NE,96943,230,Kab. Malang,-7.9008,112.5979,15,Jawa Timur,08
247734,2020-08-20,22.3,30.0,24.9,82,0.0,8.5,5.0,135.0,2.0,SE,96949,230,Kab. Malang,-8.15,112.45,15,Jawa Timur,08
247735,2020-08-20,15.4,26.4,22.4,77,0.0,4.8,3.0,10.0,1.0,C ,96945,237,Kab. Pasuruan,-7.70456,112.63533,15,Jawa Timur,08
247736,2020-08-20,23.2,33.0,27.2,82,0.0,2.5,2.0,170.0,1.0,C ,96107,76,Kab. Kampar,0.407,101.217,4,Riau,08
247738,2020-08-20,23.8,33.5,27.4,76,0.7,0.0,6.0,160.0,2.0,C ,96109,86,Kota Pekanbaru,0.45924,101.44743,4,Riau,08
247740,2020-08-20,21.9,31.6,26.3,81,1.7,5.4,6.0,170.0,2.0,N ,96071,43,Kab. Padang Lawas Utara,1.55,99.45,2,Sumatera Utara,08
247741,2020-08-20,23.8,34.2,27.9,84,1.5,2.7,5.0,110.0,1.0,C ,96041,49,Kota Medan,3.5397,98.64,2,Sumatera Utara,08
247742,2020-08-20,22.4,33.6,28.3,80,1.0,6.6,4.0,340.0,1.0,C ,96073,24,Kab. Tapanuli Tengah,1.55,98.88,2,Sumatera Utara,08
247743,2020-08-20,23.7,33.8,27.2,88,4.7,9.5,5.0,90.0,2.0,C ,96075,27,Kab. Nias,1.1649,97.7036,2,Sumatera Utara,08
247745,2020-08-20,24.2,31.2,27.4,86,57.5,4.2,6.0,70.0,3.0,E ,96033,49,Kota Medan,3.78824,98.71492,2,Sumatera Utara,08
247746,2020-08-20,23.2,34.0,27.2,85,1.5,1.5,0.0,0.0,0.0,C ,96037,30,Kab. Deli Serdang,3.501,98.56,2,Sumatera Utara,08
247747,2020-08-20,25.8,31.8,28.0,81,0.0,11.0,5.0,150.0,2.0,C ,96001,20,Kota Sabang,5.87655,95.33785,1,Nanggroe Aceh Darussalam,08
247748,2020-08-20,25.2,34.0,28.6,76,0.0,10.8,4.0,170.0,2.0,SE,96011,6,Kab. Aceh Besar,5.52244,95.417,1,Nanggroe Aceh Darussalam,08
247749,2020-08-20,23.2,34.4,28.4,78,0.0,9.8,4.0,310.0,2.0,NW,96017,6,Kab. Aceh Besar,5.404,95.464,1,Nanggroe Aceh Darussalam,08
247750,2020-08-20,24.0,32.6,27.4,85,36.0,3.3,3.0,45.0,1.0,NE,96031,30,Kab. Deli Serdang,3.62114,98.71485,2,Sumatera Utara,08
247751,2020-08-20,24.8,32.3,28.2,83,0.4,7.5,5.0,20.0,3.0,N ,96509,507,Kota Tarakan,3.33,117.57,34,Kalimantan Utara,08
247752,2020-08-20,24.9,33.6,28.4,82,0.0,9.0,4.0,260.0,1.0,C ,96525,503,Kab. Bulungan,2.5,117.22,34,Kalimantan Utara,08
247753,2020-08-20,22.4,32.6,27.3,84,0.0,9.4,5.0,180.0,2.0,S ,96253,123,Kota Bengkulu,-3.8582,102.3367,7,Bengkulu,08
247754,2020-08-20,18.8,29.0,23.7,87,32.0,5.2,5.0,135.0,2.0,N ,96169,62,Kab. Agam,-0.2505,100.3823,3,Sumatera Barat,08
247755,2020-08-20,24.4,33.8,28.6,74,0.0,8.8,5.0,100.0,2.0,E ,96195,97,Kota Jambi,-1.63368,103.64,5,Jambi,08
247756,2020-08-20,24.2,32.8,27.8,81,0.0,8.4,4.0,200.0,3.0,S ,96255,123,Kota Bengkulu,-3.8652,102.3119,7,Bengkulu,08
247757,2020-08-20,24.3,33.6,28.5,76,4.0,3.5,4.0,100.0,3.0,E ,96223,110,Kota Palembang,-2.92732,104.77197,6,Sumatera Selatan,08
247760,2020-08-20,24.4,33.0,28.3,75,2.4,3.1,6.0,110.0,3.0,E ,96221,110,Kota Palembang,-2.89468,104.70129,6,Sumatera Selatan,08
247761,2020-08-20,25.4,31.8,27.6,82,0.0,6.8,5.0,110.0,2.0,E ,96503,505,Kab. Nunukan,4.13,117.67,34,Kalimantan Utara,08
247762,2020-08-20,23.3,33.2,27.4,86,0.0,1.8,4.0,120.0,1.0,C ,96581,321,Kab. Kubu Raya,-0.14206,109.45,20,Kalimantan Barat,08
247763,2020-08-20,22.5,31.7,26.3,86,70.6,3.0,3.0,110.0,1.0,C ,96565,315,Kab. Kapuas Hulu,0.84,112.93,20,Kalimantan Barat,08
247764,2020-08-20,25.0,33.2,27.9,83,3.8,2.9,4.0,150.0,2.0,SE,96607,362,Kota Samarinda,-0.48,117.16,23,Kalimantan Timur,08
247765,2020-08-20,23.2,33.6,28.0,75,0.0,10.0,6.0,110.0,3.0,E ,96615,313,Kab. Ketapang,-1.8,109.97,20,Kalimantan Barat,08
